chirp_90.png,199.0,78.0,453.0,415.0,chirp
chirp_91.png,198.0,78.0,454.0,415.0,chirp
chirp_92.png,197.0,78.0,455.0,415.0,chirp
chirp_93.png,195.0,78.0,456.0,415.0,chirp
chirp_94.png,194.0,78.0,457.0,415.0,chirp
chirp_95.png,193.0,78.0,458.0,415.0,chirp
chirp_96.png,192.0,78.0,459.0,415.0,chirp
chirp_97.png,191.0,78.0,460.0,415.0,chirp
chirp_98.png,190.0,78.0,461.0,415.0,chirp
chirp_99.png,189.0,78.0,463.0,415.0,chirp
chirp_100.png,187.0,78.0,464.0,415.0,chirp
chirp_101.png,186.0,78.0,465.0,415.0,chirp
chirp_102.png,185.0,78.0,466.0,415.0,chirp
chirp_103.png,184.0,78.0,467.0,415.0,chirp
chirp_104.png,183.0,78.0,468.0,415.0,chirp
chirp_105.png,182.0,78.0,469.0,415.0,chirp
chirp_106.png,181.0,78.0,470.0,415.0,chirp
chirp_107.png,180.0,78.0,472.0,415.0,chirp
